id	sections	draft
203:$5CCF	story_and_event_dialogue	Ichipeba: I can see something like an aura around the Magic Castle.<page>
203:$5CEF	story_and_event_dialogue	Ichipeba: These are the dunes.<page>
203:$5D01	story_and_event_dialogue	Ichipeba: All three of us cannot pass together!<page>
203:$5D1B	story_and_event_dialogue	Kiko: You rescued the Princess! Thank you!<page><box>Kiko: I love you!!<page>
203:$5D40	story_and_event_dialogue	Kiko: Please!<br>You have to rescue the Princess!!<page>
203:$5D5B	story_and_event_dialogue	Kiko: I played with the Princess yesterday.<page><box>Kiko: We played tag, and she read me a book...<page><box>Kiko: The Princess was so kind.<page>
203:$5DB2	story_and_event_dialogue	Kiko: Wow! What a beautiful flower!<page>
203:$5DC5	story_and_event_dialogue	Kiko: I am glad the Lord is feeling better.<page>
203:$5DE3	story_and_event_dialogue	Kiko: Do you think I could fight too?<page>
203:$5DF7	story_and_event_dialogue	Kiko: Ugh...<br>I would rather stay at Tonfan's place.<page>
203:$5E1A	story_and_event_dialogue	Kiko: Oh, no.<page><box>Kiko: Let us try a little harder on our own.<page>
203:$5E41	story_and_event_dialogue	Kiko: Obaba.<page><box>Kiko: What will happen to the Town of Ilpa?<page>
203:$5E61	story_and_event_dialogue	Kiko: No way.<page><box>Kiko: Even so, that cannot possibly be true.<page>
203:$5E80	story_and_event_dialogue	Kiko: No way.<page><box>Kiko: Even with mysterious powers, that cannot possibly be true.<page>
203:$5EB0	story_and_event_dialogue	Kiko: No way.<page><box>Kiko: Even with mysterious powers, that cannot possibly be true.<page>
203:$5EE0	story_and_event_dialogue	Komaru: Leave the exchange of dungeon data to me.<page><box>Komaru: Ask me anything!
203:$5F0E	story_and_event_dialogue	Komaru: You are stopping?<page><box>Komaru: Come back again.<page>
203:$5F27	story_and_event_dialogue	Komaru: Which method should I explain?
203:$5F3A	story_and_event_dialogue	Komaru: Okay! Now then...<page><box>Komaru: I will explain Passwords.<page><box>Komaru: Have you ever wanted to show a friend the dungeon where you are training?<page><box>Komaru: A Password is one way to do that.<page><box>Komaru: I turn the dungeon you are currently exploring into a Password for you.<page><box>Komaru: Simply write it down and give it to your friend.<page><box>Komaru: Your friend brings the note to me and enters the Password. That is all!<page><box>Komaru: Easy, right?<page><box>Komaru: Make up different rules and it could be fun to play with friends!<page><box>Komaru: But do not misunderstand.<page><box>Komaru: Only the inside of the dungeon will be identical.<page><box>Komaru: You will not actually enter the dungeon together.<page><box>
203:$60C5	story_and_event_dialogue	Komaru: Okay!<page><box>Komaru: Now then...<page><box>Komaru: I will explain the Cable.<page><box>Komaru: Ever wished for an easy way to show a friend your training dungeon?<page><box>Komaru: That is exactly when the Cable comes in!<page><box>Komaru: Speak to me and follow the Cable procedure.<page><box>Komaru: In no time at all, your friend will receive the dungeon you are exploring.<page><box>Komaru: Then your friend can play an identical copy of that dungeon.<page><box>Komaru: Convenient, right?<page><box>Komaru: Make up different rules and it could be fun to play with friends!<page><box>Komaru: But do not misunderstand.<page><box>Komaru: Only the inside of the dungeon will be identical.<page><box>Komaru: You will not actually enter the dungeon together.<page><box>
203:$626B	story_and_event_dialogue	Komaru: Do you want to send dungeon data?<page><box>Komaru: Or receive it?
203:$6294	story_and_event_dialogue	Komaru: You want to send dungeon data?<page><box>Komaru: Is the Link Cable connected?<page><box>Komaru: Is the other player ready?<page><box>Komaru: To receive your data, the other player must visit me too.<page><box>Komaru: Have them speak to me, select <quoteOpen>Cable<quoteClose>, then choose <quoteOpen>Receive<quoteClose>.<page><box>Komaru: Once you send the data, have them press the A Button immediately.<page><box>Komaru: Now, shall we send it?
203:$6370	story_and_event_dialogue	Komaru: Huh...?!<br>I cannot connect.<page><box>
203:$638C	story_and_event_dialogue	Komaru: Okay!<page><box>Komaru: The dungeon data for <quoteOpen><cF8>9<cF8>af<quoteClose> reached the other player!<page><box>Komaru: Come see me again if you need anything.<page>
203:$63DF	story_and_event_dialogue	Komaru: You want to receive dungeon data?<page><box>Komaru: Is the Link Cable connected?<page><box>Komaru: Is the other player ready?<page><box>Komaru: To send you data, the other player must visit me too.<page><box>Komaru: Have them speak to me, select <quoteOpen>Cable<quoteClose>, then choose <quoteOpen>Send<quoteClose>.<page><box>Komaru: When they send the data, press the A Button.<page><box>Komaru: Now, let us receive it!
203:$64B3	story_and_event_dialogue	Komaru: Huh...?!<br>I cannot connect.<page><box>
203:$64CF	story_and_event_dialogue	Komaru: It seems you cannot enter that dungeon yet.<page><box>Komaru: You need to advance the story a little further. Keep trying!<page>
203:$6518	story_and_event_dialogue	Komaru: Here it comes!<page><box>Komaru: The dungeon data for <quoteOpen><cF8>9<cF8>af<quoteClose> has arrived!<page><box>Komaru: Select <quoteOpen>Same as Before<quoteClose> when choosing a dungeon to play it!<page><box>Komaru: One more thing...<page><box>Komaru: If you select another dungeon, you will lose this one. Be careful!<page>
203:$65B5	story_and_event_dialogue	Komaru: Enter a Password you received?<page><box>Komaru: Or view the Password for your own dungeon?
203:$65EC	story_and_event_dialogue	Komaru: Huh?<page><box>Komaru: You have never trained before.<page><box>Komaru: But do not worry! I will choose one for you.<page><box>Komaru: Let me see...<page><box>Komaru: How about this?<page><box>Komaru: It says <quoteOpen><cF8>9<cF8>af<quoteClose>.<page><box>Komaru: The Password is...<page><box>Komaru: <quoteOpen><cF8>3<quoteClose>.<page><box>Komaru: Write it down.<page>
203:$6687	story_and_event_dialogue	Komaru: Oh...<br>You received dungeon data through communication.<page><box>Komaru: That dungeon is <quoteOpen><cF8>9<cF8>af<quoteClose>.<page><box>Komaru: The Password is...<page><box>Komaru: <quoteOpen><cF8>3<quoteClose>.<page><box>Komaru: Write it down.<page>
203:$66EF	story_and_event_dialogue	Komaru: Let me see...<br>The dungeon you last entered was <quoteOpen><cF8>9<cF8>af<quoteClose>.<page><box>Komaru: The Password is...<page><box>Komaru: <quoteOpen><cF8>3<quoteClose>.<page><box>Komaru: Write it down.<page>
203:$6739	story_and_event_dialogue	Komaru: Okay. Now enter the Password.<page>
203:$675B	story_and_event_dialogue	Komaru: Here it comes!<page><box>Komaru: The dungeon data for <quoteOpen><cF8>9<cF8>af<quoteClose> has arrived!<page><box>Komaru: Select <quoteOpen>Same as Before<quoteClose> when choosing a dungeon to play it!<page><box>Komaru: One more thing...<page><box>Komaru: If you select another dungeon, you will lose this one. Be careful!<page>
203:$67F8	story_and_event_dialogue	Komaru: That Password appears to be wrong. Try entering it again.<page><box>
203:$6820	story_and_event_dialogue	Komaru: It seems you cannot enter that dungeon yet.<page><box>Komaru: You need to advance the story a little further. Keep trying!<page>
203:$6869	story_and_event_dialogue	Koppa: We came all this way. Let us look around a little more.<page>
203:$688B	story_and_event_dialogue	Wanda: Are you looking for a woman named Oryu?<page><box>Wanda: I saw her heading toward the dunes.<page>
203:$68C9	story_and_event_dialogue	Now is not the time to fight!<page><box>Oryu is waiting on the hill overlooking the Magic Castle!<page>
203:$69A4	story_and_event_dialogue	Roku the Wanderer: I will rescue lots of people and become famous too!!<page>
203:$69CA	story_and_event_dialogue	Sabu the Wanderer: How many people have you rescued so far?<page>
203:$69E9	story_and_event_dialogue	Sachi: Good morning!<page><box>Sachi: You have not eaten breakfast yet, have you?<page><box>Sachi: Take your time.<page>
203:$6A10	story_and_event_dialogue	Sachi: <name>.<br>Please take care of Ateka...<page>
203:$6A2B	story_and_event_dialogue	Sachi: Are you all right, my Lord?<page>
203:$6A44	story_and_event_dialogue	Sachi: Master Gaibara could simply go fetch it himself.<page>
203:$6A66	story_and_event_dialogue	Sachi: Congratulations on winning!<page><box>Sachi: I knew you could do it, <name>!<page>
203:$6A85	story_and_event_dialogue	Sachi: Good morning!<page><box>Sachi: My father announced the Wanado Tournament, remember?<page><box>Sachi: He becomes a different person when he is announcing...<page><box>Sachi: Anyway, do your best in the Wanado Tournament!<page>
203:$6AF8	story_and_event_dialogue	Sachi: I love having flowers decorating the shop. La-la-la.<page>
203:$6B19	story_and_event_dialogue	Sachi: Pekeji does nothing but eat...<page><box>Sachi: Has he ever considered doing some work for a change?<page>
203:$6B58	story_and_event_dialogue	Sachi: We will defend the Town of Ilpa!<page>
203:$6B73	story_and_event_dialogue	Sachi: We will defend the Town of Ilpa!<page>
203:$6B8E	story_and_event_dialogue	Sachi: The Lord looks like he is in terrible pain...<page>
203:$6BA9	story_and_event_dialogue	Sachi: It is already night, so we are closing the shop.<page><box>Sachi: Cleaning up is hard work too.<page>
203:$6BCF	story_and_event_dialogue	Sachi: He still has not recovered.<page><box>Sachi: I hope he will be all right...<page>
203:$6BEF	story_and_event_dialogue	Sachi: Poor thing...<page>
203:$6BFE	story_and_event_dialogue	Sachi: Do your best!<page>
203:$6C0B	story_and_event_dialogue	Sachi: What happened to Pekeji?<page>
203:$6C1C	story_and_event_dialogue	Sanpeba: What a relief.<page><box>Sanpeba: The truth is, I am in love with the Princess!<page><box>Sanpeba: B-B-B-Blush!!<page>
203:$6C4E	story_and_event_dialogue	Sanpeba: Priiiiiinceeeeeesssss!!!<page>
203:$6C71	story_and_event_dialogue	Sanpeba: I wonder what lies at the very bottom of this place?<page>
203:$6C95	story_and_event_dialogue	Sanpeba: I wonder what lies at the very bottom of this place?<page>
203:$6CB9	story_and_event_dialogue	Sanpeba: The Trap Paaaaarts!!<page>
203:$6CDB	story_and_event_dialogue	Sanpeba: I am helping too.<page><box>Sanpeba: Though in the end, all I do is watch.<page>
203:$6D04	story_and_event_dialogue	Sanpeba: The full moon and the Magic Castle.<page><box>Sanpeba: Somehow, they are making me hungry.<page>
203:$6D27	story_and_event_dialogue	Sanpeba: The Magic Caaaaastle!!<page>
203:$6D3A	story_and_event_dialogue	Sanpeba: Looking at that somehow fires us up too.<page><box>Sanpeba: Raaah!<page>
203:$6D65	story_and_event_dialogue	Sanpeba: Standing solemnly in a row of three like this makes me feel focused.<page><box>
203:$6D94	story_and_event_dialogue	Sanpeba: And we are the three Peba brothers.<page>
203:$6DB2	story_and_event_dialogue	Sanpeba: I-It is cramped! Move over!<page><box>
203:$6DCC	story_and_event_dialogue	Sanpeba: And we are the three Peba brothers.<page>
203:$6DEA	story_and_event_dialogue	Sara: I am so glad the Princess is safe!<page><box>Sara: Thank you so much, <name>.<page>
203:$6E19	story_and_event_dialogue	Sara: The Princess must be deep underground among the monsters by now...<page><box>Sara: Oh, I am so worried.<page>
203:$6E49	story_and_event_dialogue	Sara: I must thank the Princess next time I see her.<page>
203:$6E67	story_and_event_dialogue	Sara: What a cute little puppy.<page><box>Sara: Have you decided to keep it at Tonfan's place?<page>
203:$6E95	story_and_event_dialogue	Sara: <name>!<br>Please help us!<page>
203:$6EAA	story_and_event_dialogue	Sara: A woman headed toward the dunes a moment ago.<page>
203:$6ECE	story_and_event_dialogue	Sara: Hey!<br>Do not say that in front of Mother.<page><box>Sara: Though it is true...<page>
203:$6F09	story_and_event_dialogue	Sara: I have heard nasty rumors about the Princess lately...<page><box>Sara: But I cannot imagine her doing such things.<page>
203:$6F4F	story_and_event_dialogue	Sara: Since it became the Magic Castle, even we desert folk have not been inside.<page><box>Sara: They say all sorts of things, such as that anyone who enters can never leave.<page>
203:$6FB8	story_and_event_dialogue	Sara: The food here truly is delicious.<page>
203:$6FD5	story_and_event_dialogue	Sara: This town has a restaurant called Tonfan.<page><box>Sara: The food there is delicious. You really must stop by.<page>
203:$7024	story_and_event_dialogue	You cannot bring items into this dungeon.<page><box>Store or discard your items before challenging it.<page>
203:$706B	story_and_event_dialogue	Shiro the Wanderer: The person I rescued sent me a Thank-You Password.<page><box>Shiro the Wanderer: Tch! What a pain.<page><box>Shiro the Wanderer: Such a pain...<page><box>Shiro the Wanderer: Heh...<page>
203:$70C0	story_and_event_dialogue	Shiro the Wanderer: That fellow Hachi has completely fallen apart.<page><box>Shiro the Wanderer: Rescuing people is not easy, you know.<page>
203:$7108	story_and_event_dialogue	Shiro the Wanderer: I hear Hachi's friend was caught in an explosion.<page><box>Shiro the Wanderer: It was not deliberate, but he still seems torn up about it.<page>
203:$716B	story_and_event_dialogue	Shiro the Wanderer: I guess being thanked by someone is not so bad...<page><box>Shiro the Wanderer: Oh...<page><box>Shiro the Wanderer: I-Idiot! I was only joking!<page>
203:$71D2	story_and_event_dialogue	Shiro the Wanderer: Oww... That blasted Minotaur...<page><box>Shiro the Wanderer: Oh? It is you.<page><box>Shiro the Wanderer: Wh-What?! I was not rescuing anyone!<page><box>Shiro the Wanderer: I only wanted the reward!<page>
203:$724C	story_and_event_dialogue	Shiro the Wanderer: The man at that counter told me to keep doing my best.<page><box>Shiro the Wanderer: But I hate pain and scary things...<page>
203:$729F	story_and_event_dialogue	Shiro the Wanderer: Say...<br>Do you know an easy way to rescue people?<page><box>Shiro the Wanderer: Pushing yourself is exhausting, right?<page><box>Shiro the Wanderer: And I hate getting hurt.<page><box>Shiro the Wanderer: Ah, I want some Meat.<page>
203:$7318	story_and_event_dialogue	Shiro the Wanderer: The man at that counter is always so intense.<page><box>Shiro the Wanderer: Why is he constantly worked up?<page>
203:$735A	story_and_event_dialogue	Shiro the Wanderer: I try to rescue all sorts of people...<page><box>Shiro the Wanderer: But it never works out.<page><box>Shiro the Wanderer: What am I doing wrong...?<page><box>Shiro the Wanderer: Maybe bare hands are not enough...<page>
203:$73C5	story_and_event_dialogue	Shiro the Wanderer: How many people have you rescued?!<page><box>Shiro the Wanderer: I have not rescued anyone yet.<page><box>Shiro the Wanderer: That Hachi fellow over there seems to have rescued quite a few.<page>
203:$7422	story_and_event_dialogue	Shiro the Wanderer: I hear you receive a reward for a successful rescue.<page><box>Shiro the Wanderer: That is why I decided to try it myself.<page>
203:$7472	story_and_event_dialogue	Shizu: I love you!!<page>
203:$7481	story_and_event_dialogue	Shizu: I am begging you too. Please save the Princess!<page>
203:$74A1	story_and_event_dialogue	Shizu: The Princess is a good person.<page>
203:$74B5	story_and_event_dialogue	Shizu: This place may require a truly devious person to conquer it...<page><box>Shizu: What? Me?<page><box>Shizu: You say it suits me perfectly because I am devious?<page><box>Shizu: How rude! I could never do it.<page>
203:$752A	story_and_event_dialogue	Shizu: The Princess was not a bad person after all.<page><box>Shizu: I suspected as much.<page>
203:$7564	story_and_event_dialogue	Shizu: They told us to gather here. What is going on?<page>
203:$7584	story_and_event_dialogue	Shizu: I cooked for the first time in ages, and now my shoulders are stiff.<page><box>Shizu: Well? Would you like to try some too?<page>
203:$75C4	story_and_event_dialogue	Shizu: All these troublesome matters...<page><box>Shizu: Could Big Moai not do something about them?<page>
203:$7601	story_and_event_dialogue	Shizu: Perhaps I should pray to Big Moai?<page>
203:$761D	story_and_event_dialogue	Shizu: This is only a thought...<page><box>Shizu: But perhaps the Lord and Princess are not truly father and daughter?<page>
203:$7665	story_and_event_dialogue	Shizu: Things are becoming dangerous...<page><box>Shizu: I still suspect that Princess.<page><box>Shizu: Perhaps she is doing something strange...<page>
203:$76C7	story_and_event_dialogue	Shizu: This is only a thought...<page><box>Shizu: Perhaps the Princess, not the Lord, is drawing monsters to the castle?<page>
203:$7716	story_and_event_dialogue	Shizu: I still cannot help thinking...<page><box>Shizu: Perhaps the Princess, not the Lord, is drawing monsters to the castle?<page>
203:$776D	story_and_event_dialogue	Songa: ...<page>
203:$7777	story_and_event_dialogue	Songa: Peace will return once again!<page>
203:$7792	story_and_event_dialogue	Songa: This is terrible!<page>
203:$77A5	story_and_event_dialogue	Songa: Eeeek?!<br>What in the world happened?!<page>
203:$77C4	story_and_event_dialogue	Songa: Now it is a Pot dungeon?<page><box>Songa: I hear it is a very strange dungeon, but good luck!<page>
203:$7808	story_and_event_dialogue	Songa: The Wanado Tournament sounds difficult, since companions cannot enter.<page>
203:$783D	story_and_event_dialogue	Songa: The town is peaceful again, so I can return to business. What a relief.<page>
203:$786A	story_and_event_dialogue	Songa: It is nearly my turn!<page>
203:$7881	story_and_event_dialogue	Songa: We will defend the town!<page>
203:$7892	story_and_event_dialogue	Songa: I found this scrap of paper...<page><box>Songa: <quoteOpen>You may take only one companion into a dungeon.<quoteClose><page><box>Songa: I do not quite understand. What could it mean?<page>
203:$78FA	story_and_event_dialogue	Songa: Want to buy something? It is cheap! Cheap!<page>
203:$7919	story_and_event_dialogue	Tao: You are amazing, big bro!!<page>
203:$792B	story_and_event_dialogue	Tao: This is the Wanderer Rescue Team building...<page><box>Tao: But right now, please rescue the Princess!<page>
203:$7961	story_and_event_dialogue	Tao: Congratulations on winning the Wanado Tournament!!<page><box>Tao: I knew you could do it, big bro.<page><box>Tao: I want to become a Wanderer like you someday.<page>
203:$79C4	story_and_event_dialogue	Tao: Master Gaibara currently holds the top spot.<page><box>Tao: His record is 10,000 turns.<page><box>Tao: You must beat that to take first place.<page>
203:$7A15	story_and_event_dialogue	Tao: We can fight!<page>
203:$7A22	story_and_event_dialogue	Tao: The adults are so noisy I cannot sleep.<page>
203:$7A3D	story_and_event_dialogue	Tao: It sounds like things are becoming serious.<page><box>Tao: Honestly, this is no time for rescuing people.<page>
203:$7A7B	story_and_event_dialogue	Tao: This is the Wanderer Rescue Team building.<page><box>Tao: They work hard to rescue Wanderers who collapse in dungeons.<page>
203:$7AC9	story_and_event_dialogue	Tao: Where did you come from, big bro?<page>
205:$40E6	story_and_event_dialogue	Mekerere: Truly, what a relief!<page>
205:$40FE	story_and_event_dialogue	Mekerere: The Princess was abducted?!!<page>
205:$4119	story_and_event_dialogue	Mekerere: But who in the world devised such a strange event?<page>
205:$4145	story_and_event_dialogue	Mekerere: Hmm...<br>Not bad at all.<page>
205:$415E	story_and_event_dialogue	Mekerere: We will defend the town!<page>
205:$4170	story_and_event_dialogue	Mekerere: It sounds like they will discuss the Magic Castle and the desert.<page>
205:$4195	story_and_event_dialogue	Mekerere: Well, what will be will be.<page>
205:$41A9	story_and_event_dialogue	Mekerere: I am certain that Princess is suspicious.<page>
205:$41CE	story_and_event_dialogue	Mekerere: It is not as though we can simply move away...<page>
205:$41E9	story_and_event_dialogue	Mekerere: I do not know either.<page><box>Mekerere: But I do not think we need to take it so seriously.<page>
205:$421E	story_and_event_dialogue	Mekerere: What in the world is happening inside the Magic Castle...?<page>
205:$423B	story_and_event_dialogue	Mekerere: I wonder if the Lord and Princess are afraid inside the Magic Castle.<page>
205:$4269	story_and_event_dialogue	Mekerere: A Princess lives in that castle.<page><box>Mekerere: She is something like a shrine maiden...<page><box>Mekerere: She was born with some sort of special power.<page><box>Mekerere: That has led to rumors that she is controlling the Lord...<page><box>Mekerere: All kinds of stories are flying around.<page>
205:$4320	story_and_event_dialogue	Minai: I am truly glad the Princess is safe...<page><box>Minai: Thank you very much.<page>
205:$434D	story_and_event_dialogue	Minai: You are the only one who can rescue the Princess, <name>.<page><box>Minai: Do your best!!<page>
205:$437A	story_and_event_dialogue	Minai: I wonder what state the Magic Castle is in now?<page><box>Minai: It appears to have collapsed badly...<page>
205:$43B1	story_and_event_dialogue	Minai: <name>.<br>Please help us!<page>
205:$43C7	story_and_event_dialogue	Minai: We can go together once Father's work is finished.<page><box>Minai: Father is working hard, so I must be patient.<page>
205:$440C	story_and_event_dialogue	Minai: The Castle Keep?<page><box>Minai: I once heard it was on Floor 19...<page>
205:$4441	story_and_event_dialogue	Minai: Will it continue spreading like this...?<page>
205:$445E	story_and_event_dialogue	Minai: An oasis in the desert...<page><box>Minai: That is the Town of Ilpa.<page><box>Minai: I love this town.<page>
205:$4499	story_and_event_dialogue	Minai: Ilpa is a castle town built by us desert folk.<page><box>Minai: Peace endures because the Lord's castle protects the town.<page>
205:$450B	story_and_event_dialogue	Nipeba: What a relief.<page><box>Nipeba: The truth is, I am in love with the Princess.<page><box>Nipeba: Bluuush.<page>
205:$4539	story_and_event_dialogue	Nipeba: Princess!!<page>
205:$454A	story_and_event_dialogue	Nipeba: It goes deeper than before.<page>
205:$4564	story_and_event_dialogue	Nipeba: It goes deeper than before.<page>
205:$457E	story_and_event_dialogue	Nipeba: The Trap Parts!!<page>
205:$458F	story_and_event_dialogue	Nipeba: Me too.<page>
205:$459A	story_and_event_dialogue	Nipeba: What a beautiful full moon!<page>
205:$45AC	story_and_event_dialogue	Nipeba: The Magic Castle!!<page>
205:$45BC	story_and_event_dialogue	Nipeba: The Magic Castle looks as though it is burning.<page>
205:$45D7	story_and_event_dialogue	Nipeba: You can see the Magic Castle well from here.<page>
205:$45F3	story_and_event_dialogue	Nipeba: We are all fat. There is nothing we can do about it.<page>
205:$460E	story_and_event_dialogue	Nuwanko: At this point, they can do whatever they want...<page>
205:$462B	story_and_event_dialogue	Nuwanko: These fellows are still here.<page><box>Nuwanko: Honestly, do something about them already!!<page>
205:$4658	story_and_event_dialogue	Nuwanko: These fellows have been here ever since.<page><box>Nuwanko: Please do something about them.<page>
205:$4686	story_and_event_dialogue	Nuwanko: Pant, pant...<page><box>Nuwanko: I am exhausted from challenging the Wanado Tournament over and over...<page><box>Nuwanko: All right.<br>I will rest a little, then try again.<page>
205:$46E6	story_and_event_dialogue	Nuwanko: Hey! Do not touch it with filthy hands!<page>
205:$470D	story_and_event_dialogue	Nuwanko: I am keeping watch over the desert from here.<page>
205:$472F	story_and_event_dialogue	Nuwanko: Shall we post a lookout?<page>
205:$4748	story_and_event_dialogue	Nuwanko: It seems the Princess wishes to speak with us.<page>
205:$4763	story_and_event_dialogue	Nuwanko: Will you join the discussion too?<page>
205:$477F	story_and_event_dialogue	Nuwanko: Of all my decorations, the hanging scroll is my favorite.<page><box>Nuwanko: It is in the upper-left corner of the back room.<page><box>Nuwanko: That scroll is my pride and joy.<page>
205:$47D8	story_and_event_dialogue	Nuwanko: This is a problem...<page>
205:$47EA	story_and_event_dialogue	Nuwanko: Welcome to my home!<page><box>Nuwanko: I love decorating rooms and pay attention to every detail.<page><box>Nuwanko: But lately, I feel someone has been entering my house without permission...<page><box>Nuwanko: Who could it be?<page>
205:$486B	story_and_event_dialogue	Nuwanko: What in the world is happening?!<page>
205:$4887	story_and_event_dialogue	Nuwanko: The Magic Castle lies a short way across the desert from here.<page>
205:$48B3	story_and_event_dialogue	Nuwanko: Welcome to Ilpa.<page><box>Nuwanko: This is a town of desert folk.<page>
205:$48D8	story_and_event_dialogue	Oro: The Princess is safe, and peace has returned to Ilpa.<page><box>Oro: Thank goodness. Truly.<page>
205:$4906	story_and_event_dialogue	Oro: To think Zagan had become an evil spirit...<page>
205:$4923	story_and_event_dialogue	Oro: The Princess...<page><box>Oro: This is a disaster!!<page>
205:$4941	story_and_event_dialogue	Oro: Oh? You are searching for the Ultimate Soil for Master Gaibara.<page>
205:$4965	story_and_event_dialogue	Oro: Oh, yeah!<page><box>Oro: But it is already over.<page><box>Oro: I feel a little lonely...<page>
205:$4993	story_and_event_dialogue	Oro: Hey, <name>.<br>The Wanado Tournament is still underway. Yeah!<page><box>
205:$49C3	story_and_event_dialogue	Oro: In this dungeon, traps catch monsters instead of you.<page><box>Oro: You can also pick up traps.<page><box>Oro: A trap you pick up becomes <quoteOpen>Trap Parts<quoteClose>.<page><box>Oro: You can use them to set a different trap.<page><box>Oro: Stand on a trap you set and choose <quoteOpen>Modify<quoteClose> to improve it.<page><box>Oro: But once you set a trap, you cannot pick it up again. Remember that. Yeah!<page>
205:$4AA8	story_and_event_dialogue	Oro: Come back anytime you want an explanation.<page>
205:$4ACC	story_and_event_dialogue	Oro: I think it was somewhere below here...<page>
205:$4AE8	story_and_event_dialogue	Oro: We posted a lookout in the dunes for now.<page><box>Oro: Is there anything else?<page>
205:$4B15	story_and_event_dialogue	Oro: That raised patch of desert concerns me.<page>
205:$4B34	story_and_event_dialogue	Oro: Ahh, another good day's work.<page>
205:$4B4F	story_and_event_dialogue	Oro: Worrying will not help.<page><box>Oro: Let us all keep our spirits up.<page>
205:$4B75	story_and_event_dialogue	Oro: Something feels strange in town...<page>
205:$4B92	story_and_event_dialogue	Oro: Hmm...<page><box>Oro: Why did the desert suddenly begin to spread?<page>
205:$4BBB	story_and_event_dialogue	Oro: What in the world is about to happen...?<page>
205:$4BDC	story_and_event_dialogue	Oro: Oh, you are awake?<page><box>Oro: The second floor is free, so make yourself at home.<page>
205:$4C11	story_and_event_dialogue	Pigeon Handler: The pigeons appear frightened...<page><box>Pigeon Handler: What in the world will happen now...?<page><box>Pigeon Handler: What would you like?
205:$4C68	story_and_event_dialogue	Pigeon Handler: What would you like?
205:$4C7C	story_and_event_dialogue	Pigeon Handler: Come back anytime.<page>
205:$4C8D	story_and_event_dialogue	Pigeon Handler: Please enter the Thank-You Password.<page><box>
205:$4CB3	story_and_event_dialogue	Pigeon Handler: Congratulations!<page><box>
205:$4CC8	story_and_event_dialogue	Pigeon Handler: The Wanderer Rescue Federation...<page><box>Pigeon Handler: has awarded you a title for <cF8>j rescues.<delay:96><delay:96><delay:78><page><box>
205:$4D05	story_and_event_dialogue	Pigeon Handler: Keep up the good work.<page>
205:$4D1F	story_and_event_dialogue	Pigeon Handler: Hm?<page><box>Pigeon Handler: That Thank-You Password appears to be wrong.<page><box>Pigeon Handler: Please enter it again.<page><box>
205:$4D62	story_and_event_dialogue	Pigeon Handler: Unfortunately, you do not appear to have a Thank-You Password.<page><box>
205:$4D8F	story_and_event_dialogue	Pigeon Handler: What would you like me to explain?
205:$4DAC	story_and_event_dialogue	Pigeon Handler: Now, I shall explain the SOS Password.<page><box>Pigeon Handler: Suppose you collapse inside a dungeon...<page><box>Pigeon Handler: You need a Password to ask a friend for help.<page><box>Pigeon Handler: That is the SOS Password.<page><box>Pigeon Handler: If disaster strikes, tell the SOS Password to a friend.<page><box>Pigeon Handler: With help from a trusted friend, you may be able to revive.<page><box>
205:$4EA6	story_and_event_dialogue	Pigeon Handler: Now, I shall explain the Revival Password.<page><box>Pigeon Handler: It is the Password that lets you revive after collapsing in a dungeon.<page><box>Pigeon Handler: That is the Revival Password.<page><box>Pigeon Handler: Ask the friend who rescued you to tell it to you.<page><box>Pigeon Handler: You can then revive at the level you had before collapsing.<page><box>Pigeon Handler: Your equipment will also be restored.<page><box>
205:$4F8F	story_and_event_dialogue	Pigeon Handler: Now, I shall explain the Thank-You Password.<page><box>Pigeon Handler: It conveys your joy at reviving with a Revival Password...<page><box>Pigeon Handler: and your gratitude to the person who rescued you.<page><box>Pigeon Handler: You can send those feelings through a Thank-You Password.<page><box>Pigeon Handler: Be sure to give it to the friend who rescued you.<page><box>Pigeon Handler: The Wanderer Rescue Federation will then recognize your friend.<page><box>Pigeon Handler: Their honor will be praised, and they may receive a title.<page><box>
205:$50C9	story_and_event_dialogue	Princess Ateka: ...<page>
205:$50D5	story_and_event_dialogue	Ateka: I have caused you and your friends so much trouble, <name>.<page><box>Ateka: Thank you sincerely for rescuing me time and again.<page><box>Ateka: And...<page><box>Ateka: I am glad I met you, <name>...<page><box>Ateka: For that alone, I thank Kron, god of travelers.<page>
205:$5164	story_and_event_dialogue	Ateka: I was looking at the castle...<page><box>Ateka: at its ruins.<page><box>Ateka: I was thinking of everything that happened...<page><box>Ateka: The Evil God Statue, the full-moon ritual...<page><box>Ateka: and our battle with Curas.<page><box>Ateka: It all feels like the distant past now...<page><box>Ateka: We owe this peace to you, <name>.<page><box>
205:$5213	story_and_event_dialogue	Ateka: <name>.<page><box>Ateka: Once again, you have my deepest gratitude.<page>
205:$5235	story_and_event_dialogue	Ateka: Do your best, <name>!<page>
205:$5249	story_and_event_dialogue	Ateka: Oh! <name>!<page><box>Ateka: A festival will begin in town soon.<page><box>Ateka: It celebrates the return of peace to Ilpa.<page><box>Ateka: Please join us when it begins, <name>.<page>
205:$52B4	story_and_event_dialogue	Ateka: Thank you.<page><box>Ateka: I believe we will also need defensive walls. Please see to them.<page>
205:$52EF	story_and_event_dialogue	Ateka: I pray for fortune in battle, <name>.<page><box>Ateka: And...<page><box>Ateka: Please return safely.<page>
205:$5323	story_and_event_dialogue	Ateka: I will address the townspeople...<page>
